datetime,value,percentage,indicator,region,Type
2019-10-13T00:00:00.000+02:00,16487.14,0.026761883080934152,Hidráulica,canarias,Renovable
2019-10-14T00:00:00.000+02:00,19713.549,0.026650838152682942,Hidráulica,canarias,Renovable
2019-10-15T00:00:00.000+02:00,24328.509,0.03179961251895325,Hidráulica,canarias,Renovable
2019-10-16T00:00:00.000+02:00,26818.911,0.038122431860614224,Hidráulica,canarias,Renovable
2019-10-17T00:00:00.000+02:00,37608.212,0.05350890141196145,Hidráulica,canarias,Renovable
2019-10-18T00:00:00.000+02:00,36257.68,0.05377594278314962,Hidráulica,canarias,Renovable
2019-10-19T00:00:00.000+02:00,28994.344,0.046504321984444874,Hidráulica,canarias,Renovable
2019-10-20T00:00:00.000+02:00,40402.72,0.06701606657263587,Hidráulica,canarias,Renovable
2019-10-21T00:00:00.000+02:00,63221.747,0.09625440666135897,Hidráulica,canarias,Renovable
2019-10-22T00:00:00.000+02:00,58812.133,0.08101041489478593,Hidráulica,canarias,Renovable
2019-10-23T00:00:00.000+02:00,56563.529,0.08143607069374376,Hidráulica,canarias,Renovable
2019-10-24T00:00:00.000+02:00,52769.505,0.07286707827852246,Hidráulica,canarias,Renovable
2019-10-25T00:00:00.000+02:00,46124.529,0.06682701024338787,Hidráulica,canarias,Renovable
2019-10-26T00:00:00.000+02:00,37280.155,0.059311238411711265,Hidráulica,canarias,Renovable
2019-10-27T00:00:00.000+02:00,40471.617,0.06628594493258735,Hidráulica,canarias,Renovable
2019-10-28T00:00:00.000+01:00,51489.141,0.08072138112627185,Hidráulica,canarias,Renovable
2019-10-29T00:00:00.000+01:00,57231.841,0.08504902671244408,Hidráulica,canarias,Renovable
2019-10-30T00:00:00.000+01:00,53475.988,0.07844380931127139,Hidráulica,canarias,Renovable
2019-10-31T00:00:00.000+01:00,44444.12,0.06537340599138383,Hidráulica,canarias,Renovable
2019-11-01T00:00:00.000+01:00,28273.437,0.04395328949842554,Hidráulica,canarias,Renovable
2019-11-02T00:00:00.000+01:00,28935.243,0.04314709439244641,Hidráulica,canarias,Renovable
2019-11-03T00:00:00.000+01:00,34880.704,0.0514168818797353,Hidráulica,canarias,Renovable
2019-11-04T00:00:00.000+01:00,45127.392,0.06169089831667934,Hidráulica,canarias,Renovable
2019-11-05T00:00:00.000+01:00,50839.766,0.06647852938323921,Hidráulica,canarias,Renovable
2019-11-06T00:00:00.000+01:00,73176.281,0.09507530692604217,Hidráulica,canarias,Renovable
2019-11-07T00:00:00.000+01:00,73658.92,0.09939147574064827,Hidráulica,canarias,Renovable
2019-11-08T00:00:00.000+01:00,75943.574,0.09682699544942061,Hidráulica,canarias,Renovable
2019-11-09T00:00:00.000+01:00,77068.537,0.11157793940273693,Hidráulica,canarias,Renovable
2019-11-10T00:00:00.000+01:00,76646.161,0.11486114079879577,Hidráulica,canarias,Renovable
2019-11-11T00:00:00.000+01:00,80242.228,0.11297889070709674,Hidráulica,canarias,Renovable
2019-11-12T00:00:00.000+01:00,84537.556,0.1094182743487543,Hidráulica,canarias,Renovable
2019-11-13T00:00:00.000+01:00,90685.707,0.11465342732682506,Hidráulica,canarias,Renovable
2019-11-14T00:00:00.000+01:00,100240.211,0.12250122888369348,Hidráulica,canarias,Renovable
2019-11-15T00:00:00.000+01:00,97014.163,0.12283600756312184,Hidráulica,canarias,Renovable
2019-11-16T00:00:00.000+01:00,93624.512,0.13326528088205258,Hidráulica,canarias,Renovable
2019-11-17T00:00:00.000+01:00,89834.031,0.13135096497109422,Hidráulica,canarias,Renovable
2019-11-18T00:00:00.000+01:00,98183.724,0.12472069540189143,Hidráulica,canarias,Renovable
2019-11-19T00:00:00.000+01:00,112532.422,0.14412250226386117,Hidráulica,canarias,Renovable
2019-11-20T00:00:00.000+01:00,120097.849,0.15009873636721935,Hidráulica,canarias,Renovable
2019-11-21T00:00:00.000+01:00,119015.385,0.14634896475648454,Hidráulica,canarias,Renovable
2019-11-22T00:00:00.000+01:00,97095.272,0.11965415151008013,Hidráulica,canarias,Renovable
2019-11-23T00:00:00.000+01:00,104336.167,0.13238421714326554,Hidráulica,canarias,Renovable
2019-11-24T00:00:00.000+01:00,107168.28,0.14863259651365407,Hidráulica,canarias,Renovable
2019-11-25T00:00:00.000+01:00,115125.171,0.14203314142176876,Hidráulica,canarias,Renovable
2019-11-26T00:00:00.000+01:00,109418.197,0.13872050437892455,Hidráulica,canarias,Renovable
2019-11-27T00:00:00.000+01:00,111100.711,0.14098730940868026,Hidráulica,canarias,Renovable
2019-11-28T00:00:00.000+01:00,120875.034,0.16061857413185457,Hidráulica,canarias,Renovable
2019-11-29T00:00:00.000+01:00,130769.447,0.18024367206063263,Hidráulica,canarias,Renovable
2019-11-30T00:00:00.000+01:00,116887.056,0.16798422488805007,Hidráulica,canarias,Renovable
2019-12-01T00:00:00.000+01:00,122153.007,0.2006024853311874,Hidráulica,canarias,Renovable
2019-12-02T00:00:00.000+01:00,123065.478,0.15911218319510745,Hidráulica,canarias,Renovable
2019-12-03T00:00:00.000+01:00,140447.506,0.17958370012468994,Hidráulica,canarias,Renovable
2019-12-04T00:00:00.000+01:00,154354.267,0.19999069171746678,Hidráulica,canarias,Renovable
2019-12-05T00:00:00.000+01:00,153767.054,0.1962328024231015,Hidráulica,canarias,Renovable
2019-12-06T00:00:00.000+01:00,143131.304,0.21667499459278727,Hidráulica,canarias,Renovable
2019-12-07T00:00:00.000+01:00,135893.184,0.21276114217412587,Hidráulica,canarias,Renovable
2019-12-08T00:00:00.000+01:00,121093.37,0.1892249986666017,Hidráulica,canarias,Renovable
2019-12-09T00:00:00.000+01:00,118695.578,0.15631791921746047,Hidráulica,canarias,Renovable
2019-12-10T00:00:00.000+01:00,127730.725,0.16130679300156123,Hidráulica,canarias,Renovable
2019-12-11T00:00:00.000+01:00,119616.289,0.14638603424410646,Hidráulica,canarias,Renovable
2019-12-12T00:00:00.000+01:00,108596.504,0.1269194290497382,Hidráulica,canarias,Renovable
2019-12-13T00:00:00.000+01:00,116379.592,0.13756672248796628,Hidráulica,canarias,Renovable
2019-12-14T00:00:00.000+01:00,123292.955,0.165877401870319,Hidráulica,canarias,Renovable
2019-12-15T00:00:00.000+01:00,117688.569,0.1841207341815388,Hidráulica,canarias,Renovable
2019-12-16T00:00:00.000+01:00,138561.639,0.17699307085688926,Hidráulica,canarias,Renovable
2019-12-17T00:00:00.000+01:00,154550.881,0.2173885078790781,Hidráulica,canarias,Renovable
2019-12-18T00:00:00.000+01:00,158311.971,0.20566942812187153,Hidráulica,canarias,Renovable
2019-12-19T00:00:00.000+01:00,156745.251,0.19832419894618905,Hidráulica,canarias,Renovable
2019-12-20T00:00:00.000+01:00,178722.232,0.22694369459733396,Hidráulica,canarias,Renovable
2019-12-21T00:00:00.000+01:00,178472.757,0.26667273139653674,Hidráulica,canarias,Renovable
2019-12-22T00:00:00.000+01:00,167588.946,0.2549009239172446,Hidráulica,canarias,Renovable
2019-12-23T00:00:00.000+01:00,174836.664,0.2468951809047115,Hidráulica,canarias,Renovable
2019-12-24T00:00:00.000+01:00,179544.727,0.28547422842007764,Hidráulica,canarias,Renovable
2019-12-25T00:00:00.000+01:00,177860.112,0.2973136640815767,Hidráulica,canarias,Renovable
2019-12-26T00:00:00.000+01:00,179664.976,0.27776177394540563,Hidráulica,canarias,Renovable
2019-12-27T00:00:00.000+01:00,183515.951,0.2809492737711324,Hidráulica,canarias,Renovable
2019-12-28T00:00:00.000+01:00,180231.213,0.2833009288430712,Hidráulica,canarias,Renovable
2019-12-29T00:00:00.000+01:00,170007.369,0.27488327830085263,Hidráulica,canarias,Renovable
2019-12-30T00:00:00.000+01:00,168610.232,0.26299197480024694,Hidráulica,canarias,Renovable
2019-12-31T00:00:00.000+01:00,166078.555,0.2625545972633384,Hidráulica,canarias,Renovable
2019-01-01T00:00:00.000+01:00,145065.884,0.26391372985725275,Nuclear,canarias,No-Renovable
2019-01-02T00:00:00.000+01:00,144935.411,0.20413452515933525,Nuclear,canarias,No-Renovable
2019-01-03T00:00:00.000+01:00,147271.468,0.205849864688784,Nuclear,canarias,No-Renovable
2019-01-04T00:00:00.000+01:00,150097.415,0.1991515142261219,Nuclear,canarias,No-Renovable
2019-01-05T00:00:00.000+01:00,150843.671,0.2221591665621572,Nuclear,canarias,No-Renovable
2019-01-06T00:00:00.000+01:00,169595.129,0.2567983559745263,Nuclear,canarias,No-Renovable
2019-01-07T00:00:00.000+01:00,170647.81,0.22183243631780766,Nuclear,canarias,No-Renovable
2019-01-08T00:00:00.000+01:00,170546.432,0.20964790745517276,Nuclear,canarias,No-Renovable
2019-01-09T00:00:00.000+01:00,170649.386,0.20146584692868091,Nuclear,canarias,No-Renovable
2019-01-10T00:00:00.000+01:00,170640.675,0.19647452793468143,Nuclear,canarias,No-Renovable
2019-01-11T00:00:00.000+01:00,170287.355,0.19823433916334304,Nuclear,canarias,No-Renovable
2019-01-12T00:00:00.000+01:00,170454.101,0.23057575709361725,Nuclear,canarias,No-Renovable
2019-01-13T00:00:00.000+01:00,170140.56,0.23734270376467015,Nuclear,canarias,No-Renovable
2019-01-14T00:00:00.000+01:00,170193.587,0.20376948285509908,Nuclear,canarias,No-Renovable
2019-01-15T00:00:00.000+01:00,170579.375,0.21244641736237746,Nuclear,canarias,No-Renovable
2019-01-16T00:00:00.000+01:00,170584.464,0.21003438981187048,Nuclear,canarias,No-Renovable
2019-01-17T00:00:00.000+01:00,170591.915,0.21752120649843706,Nuclear,canarias,No-Renovable
2019-01-18T00:00:00.000+01:00,165952.606,0.20075939232321374,Nuclear,canarias,No-Renovable
2019-01-19T00:00:00.000+01:00,144908.506,0.1975286669381143,Nuclear,canarias,No-Renovable
2019-01-20T00:00:00.000+01:00,144314.974,0.1994503106158419,Nuclear,canarias,No-Renovable
2019-01-21T00:00:00.000+01:00,144383.062,0.17232085370833833,Nuclear,canarias,No-Renovable
2019-01-22T00:00:00.000+01:00,144749.604,0.16443907476533184,Nuclear,canarias,No-Renovable
2019-01-23T00:00:00.000+01:00,152727.109,0.1700693519042203,Nuclear,canarias,No-Renovable
2019-01-24T00:00:00.000+01:00,165326.916,0.18387035594865345,Nuclear,canarias,No-Renovable
2019-01-25T00:00:00.000+01:00,170626.848,0.19269959018410748,Nuclear,canarias,No-Renovable
2019-01-26T00:00:00.000+01:00,170985.459,0.24600536153423366,Nuclear,canarias,No-Renovable
2019-01-27T00:00:00.000+01:00,170964.747,0.236634865771679,Nuclear,canarias,No-Renovable
2019-01-28T00:00:00.000+01:00,170571.604,0.2059384202779069,Nuclear,canarias,No-Renovable
2019-01-29T00:00:00.000+01:00,170863.971,0.19854140991150623,Nuclear,canarias,No-Renovable
2019-01-30T00:00:00.000+01:00,170968.14,0.20079488556743866,Nuclear,canarias,No-Renovable
2019-01-31T00:00:00.000+01:00,170920.642,0.19653080711568227,Nuclear,canarias,No-Renovable
2019-02-01T00:00:00.000+01:00,170980.758,0.19941372624395087,Nuclear,canarias,No-Renovable
2019-02-02T00:00:00.000+01:00,171032.624,0.2139627916419917,Nuclear,canarias,No-Renovable
2019-02-03T00:00:00.000+01:00,171017.696,0.2299150088804221,Nuclear,canarias,No-Renovable
2019-02-04T00:00:00.000+01:00,170990.838,0.20464058005974364,Nuclear,canarias,No-Renovable
2019-02-05T00:00:00.000+01:00,170991.67,0.20955663844178704,Nuclear,canarias,No-Renovable
2019-02-06T00:00:00.000+01:00,171025.64,0.21964176530670473,Nuclear,canarias,No-Renovable
2019-02-07T00:00:00.000+01:00,170999.017,0.22428017222334715,Nuclear,canarias,No-Renovable
2019-02-08T00:00:00.000+01:00,170969.25,0.22378537822883096,Nuclear,canarias,No-Renovable
2019-02-09T00:00:00.000+01:00,170971.912,0.24884230458051781,Nuclear,canarias,No-Renovable
2019-02-10T00:00:00.000+01:00,170982.332,0.24325295875601186,Nuclear,canarias,No-Renovable
2019-02-11T00:00:00.000+01:00,170911.183,0.2289720107400808,Nuclear,canarias,No-Renovable
2019-02-12T00:00:00.000+01:00,170865.709,0.23060118420615944,Nuclear,canarias,No-Renovable
2019-02-13T00:00:00.000+01:00,170776.104,0.22710384248520288,Nuclear,canarias,No-Renovable
2019-02-14T00:00:00.000+01:00,170886.62,0.22425634408929973,Nuclear,canarias,No-Renovable
2019-02-15T00:00:00.000+01:00,170831.243,0.23779354535157618,Nuclear,canarias,No-Renovable
2019-02-16T00:00:00.000+01:00,159365.17,0.24176682916220196,Nuclear,canarias,No-Renovable
2019-02-17T00:00:00.000+01:00,164897.851,0.25301201456634154,Nuclear,canarias,No-Renovable
2019-02-18T00:00:00.000+01:00,170824.79,0.23369460303836925,Nuclear,canarias,No-Renovable
2019-02-19T00:00:00.000+01:00,170832.305,0.23863098667642255,Nuclear,canarias,No-Renovable
2019-02-20T00:00:00.000+01:00,170917.297,0.23414826840931988,Nuclear,canarias,No-Renovable
2019-02-21T00:00:00.000+01:00,170870.361,0.23414414665932895,Nuclear,canarias,No-Renovable
2019-02-22T00:00:00.000+01:00,170842.759,0.2446972401305535,Nuclear,canarias,No-Renovable
2019-02-23T00:00:00.000+01:00,170820.836,0.26171932878516546,Nuclear,canarias,No-Renovable
2019-02-24T00:00:00.000+01:00,170844.784,0.279217461076772,Nuclear,canarias,No-Renovable
2019-02-25T00:00:00.000+01:00,170796.872,0.24747779537624737,Nuclear,canarias,No-Renovable
2019-02-26T00:00:00.000+01:00,170525.546,0.2473916950735329,Nuclear,canarias,No-Renovable
2019-02-27T00:00:00.000+01:00,170787.375,0.24916968132232534,Nuclear,canarias,No-Renovable
2019-02-28T00:00:00.000+01:00,170227.116,0.2517425406492009,Nuclear,canarias,No-Renovable
2019-03-01T00:00:00.000+01:00,170726.643,0.2589302716323411,Nuclear,canarias,No-Renovable
2019-03-02T00:00:00.000+01:00,170719.101,0.2724810238440282,Nuclear,canarias,No-Renovable
2019-03-03T00:00:00.000+01:00,170672.355,0.2737323388842739,Nuclear,canarias,No-Renovable
2019-03-04T00:00:00.000+01:00,170640.898,0.24274214686983953,Nuclear,canarias,No-Renovable
2019-03-05T00:00:00.000+01:00,169980.361,0.25824123818531936,Nuclear,canarias,No-Renovable
2019-03-06T00:00:00.000+01:00,170697.616,0.22547943564813222,Nuclear,canarias,No-Renovable
2019-03-07T00:00:00.000+01:00,170656.279,0.24214824846731897,Nuclear,canarias,No-Renovable
2019-03-08T00:00:00.000+01:00,170799.61,0.26373820137516935,Nuclear,canarias,No-Renovable
2019-03-09T00:00:00.000+01:00,170733.148,0.2793717236413053,Nuclear,canarias,No-Renovable
2019-03-10T00:00:00.000+01:00,170609.976,0.2851110482622284,Nuclear,canarias,No-Renovable
2019-03-11T00:00:00.000+01:00,170611.377,0.25033790135007294,Nuclear,canarias,No-Renovable
2019-03-12T00:00:00.000+01:00,170269.323,0.2471178548282938,Nuclear,canarias,No-Renovable
2019-03-13T00:00:00.000+01:00,170165.849,0.24391743350710487,Nuclear,canarias,No-Renovable
2019-03-14T00:00:00.000+01:00,170202.334,0.240271407198497,Nuclear,canarias,No-Renovable
2019-03-15T00:00:00.000+01:00,170040.175,0.246000368910477,Nuclear,canarias,No-Renovable
2019-03-16T00:00:00.000+01:00,170021.915,0.2745493926088603,Nuclear,canarias,No-Renovable
2019-03-17T00:00:00.000+01:00,170043.291,0.26742366680790847,Nuclear,canarias,No-Renovable
2019-03-18T00:00:00.000+01:00,170200.222,0.25457708890975966,Nuclear,canarias,No-Renovable
2019-03-19T00:00:00.000+01:00,170268.569,0.25590685232118626,Nuclear,canarias,No-Renovable
2019-03-20T00:00:00.000+01:00,170337.642,0.24334568589077482,Nuclear,canarias,No-Renovable
2019-03-21T00:00:00.000+01:00,170306.541,0.2487572910693118,Nuclear,canarias,No-Renovable
2019-03-22T00:00:00.000+01:00,170298.012,0.25073370684827134,Nuclear,canarias,No-Renovable
2019-03-23T00:00:00.000+01:00,170223.891,0.27572996945838,Nuclear,canarias,No-Renovable
2019-03-24T00:00:00.000+01:00,170275.517,0.2871147028919771,Nuclear,canarias,No-Renovable
2019-03-25T00:00:00.000+01:00,170250.902,0.2385331561628187,Nuclear,canarias,No-Renovable
2019-03-26T00:00:00.000+01:00,170292.981,0.23396679029452008,Nuclear,canarias,No-Renovable
2019-03-27T00:00:00.000+01:00,170347.838,0.24390352083431707,Nuclear,canarias,No-Renovable
2019-03-28T00:00:00.000+01:00,170359.393,0.23905457284113577,Nuclear,canarias,No-Renovable
2019-03-29T00:00:00.000+01:00,170331.542,0.2420571893465793,Nuclear,canarias,No-Renovable
2019-03-30T00:00:00.000+01:00,170364.924,0.2656389685781463,Nuclear,canarias,No-Renovable
2019-03-31T00:00:00.000+01:00,163299.057,0.28378106760270594,Nuclear,canarias,No-Renovable
2019-04-01T00:00:00.000+02:00,170031.052,0.25847903706098085,Nuclear,canarias,No-Renovable
2019-04-02T00:00:00.000+02:00,169915.244,0.25645602494942626,Nuclear,canarias,No-Renovable
2019-04-03T00:00:00.000+02:00,170138.522,0.25071355844118975,Nuclear,canarias,No-Renovable
2019-04-04T00:00:00.000+02:00,160321.159,0.22712364291381476,Nuclear,canarias,No-Renovable
2019-04-05T00:00:00.000+02:00,144301.84,0.20725089180192663,Nuclear,canarias,No-Renovable
2019-04-06T00:00:00.000+02:00,137284.963,0.20761562978186873,Nuclear,canarias,No-Renovable
2019-04-07T00:00:00.000+02:00,143808.569,0.23083529074704454,Nuclear,canarias,No-Renovable
2019-04-08T00:00:00.000+02:00,144537.255,0.21099074803180498,Nuclear,canarias,No-Renovable
2019-04-09T00:00:00.000+02:00,144527.503,0.2037759525665342,Nuclear,canarias,No-Renovable
2019-04-10T00:00:00.000+02:00,144544.572,0.20286582207503864,Nuclear,canarias,No-Renovable
2019-04-11T00:00:00.000+02:00,144519.503,0.20257108018257408,Nuclear,canarias,No-Renovable
2019-04-12T00:00:00.000+02:00,143906.133,0.20957398087650042,Nuclear,canarias,No-Renovable
2019-04-13T00:00:00.000+02:00,143849.599,0.2418487712710727,Nuclear,canarias,No-Renovable
2019-04-14T00:00:00.000+02:00,143683.157,0.2521047963136435,Nuclear,canarias,No-Renovable
2019-04-15T00:00:00.000+02:00,143441.215,0.21656396960278065,Nuclear,canarias,No-Renovable
2019-04-16T00:00:00.000+02:00,143714.849,0.2153207431287822,Nuclear,canarias,No-Renovable
2019-04-17T00:00:00.000+02:00,143577.982,0.20727812282678743,Nuclear,canarias,No-Renovable
2019-04-18T00:00:00.000+02:00,163936.837,0.2650715464366231,Nuclear,canarias,No-Renovable
2019-04-19T00:00:00.000+02:00,168463.976,0.2739619588778527,Nuclear,canarias,No-Renovable
2019-04-20T00:00:00.000+02:00,168451.263,0.26315616619312243,Nuclear,canarias,No-Renovable
2019-04-21T00:00:00.000+02:00,168382.998,0.2999661381705868,Nuclear,canarias,No-Renovable
2019-04-22T00:00:00.000+02:00,168156.477,0.27922649863047544,Nuclear,canarias,No-Renovable
2019-04-23T00:00:00.000+02:00,167777.544,0.2551441694619933,Nuclear,canarias,No-Renovable
2019-04-24T00:00:00.000+02:00,167824.802,0.23251484340420278,Nuclear,canarias,No-Renovable
2019-04-25T00:00:00.000+02:00,167501.755,0.23048069725671486,Nuclear,canarias,No-Renovable
2019-04-26T00:00:00.000+02:00,161728.382,0.23210496615752169,Nuclear,canarias,No-Renovable
2019-04-27T00:00:00.000+02:00,145743.832,0.24462591645886755,Nuclear,canarias,No-Renovable
2019-04-28T00:00:00.000+02:00,145952.288,0.24741315547458156,Nuclear,canarias,No-Renovable
2019-04-29T00:00:00.000+02:00,145952.581,0.2270979847972172,Nuclear,canarias,No-Renovable
2019-04-30T00:00:00.000+02:00,145687.07,0.22859748180679945,Nuclear,canarias,No-Renovable
2019-05-01T00:00:00.000+02:00,145512.082,0.2475019390209328,Nuclear,canarias,No-Renovable
2019-05-02T00:00:00.000+02:00,145423.288,0.21395493214671768,Nuclear,canarias,No-Renovable
2019-05-03T00:00:00.000+02:00,145359.961,0.21601802467007947,Nuclear,canarias,No-Renovable
2019-05-04T00:00:00.000+02:00,145297.947,0.23019287409433153,Nuclear,canarias,No-Renovable
2019-05-05T00:00:00.000+02:00,145171.736,0.23530083671568502,Nuclear,canarias,No-Renovable
2019-05-06T00:00:00.000+02:00,145046.085,0.2313927006332678,Nuclear,canarias,No-Renovable
2019-05-07T00:00:00.000+02:00,144884.419,0.21120010799448183,Nuclear,canarias,No-Renovable
2019-05-08T00:00:00.000+02:00,144699.638,0.1978740763559955,Nuclear,canarias,No-Renovable
2019-05-09T00:00:00.000+02:00,144820.044,0.20523312567078597,Nuclear,canarias,No-Renovable
2019-05-10T00:00:00.000+02:00,126775.276,0.18524815115404952,Nuclear,canarias,No-Renovable
