fecha,valor,indicator,region
2023-01-26T00:00:00.000+01:00,817260.311,Demanda,canarias
2023-01-27T00:00:00.000+01:00,806430.869,Demanda,canarias
2023-01-28T00:00:00.000+01:00,718692.953,Demanda,canarias
2023-01-29T00:00:00.000+01:00,675983.757,Demanda,canarias
2023-01-30T00:00:00.000+01:00,795325.338,Demanda,canarias
2023-01-31T00:00:00.000+01:00,803698.92,Demanda,canarias
2023-02-01T00:00:00.000+01:00,801662.332,Demanda,canarias
2023-02-02T00:00:00.000+01:00,790975.567,Demanda,canarias
2023-02-03T00:00:00.000+01:00,775632.369,Demanda,canarias
2023-02-04T00:00:00.000+01:00,684167.496,Demanda,canarias
2023-02-05T00:00:00.000+01:00,638690.856,Demanda,canarias
2023-02-06T00:00:00.000+01:00,775399.85,Demanda,canarias
2023-02-07T00:00:00.000+01:00,808031.458,Demanda,canarias
2023-02-08T00:00:00.000+01:00,805426.932,Demanda,canarias
2023-02-09T00:00:00.000+01:00,795325.55,Demanda,canarias
2023-02-10T00:00:00.000+01:00,791833.872,Demanda,canarias
2023-02-11T00:00:00.000+01:00,696716.754,Demanda,canarias
2023-02-12T00:00:00.000+01:00,648805.368,Demanda,canarias
2023-02-13T00:00:00.000+01:00,763941.892,Demanda,canarias
2023-02-14T00:00:00.000+01:00,776349.758,Demanda,canarias
